UserId,TotalCompetitions,TotalSubmissions,UserPoints,UserPointsMultiplier
490568,1,54,3556.826858,0
490577,1,5,3577.978396,0
490580,1,6,588.2105846,0
490593,1,13,343.9480681,343.9480681
490594,1,2,309.118491,0
490597,1,3,799.6625835,0
490607,1,10,1966.800629,0
490611,1,6,712.8154671,0
490623,1,5,2416.296052,0
490625,1,7,711.4371577,0
490628,1,1,434.4091609,0
490639,1,5,2392.722286,0
490648,2,2,2624.39323,382.8306191
490683,2,20,668.7477312,668.7477312
490684,1,1,329.4496087,0
490721,1,3,194.0193601,194.0193601
490725,1,3,1759.611722,0
490815,1,8,248.669277,248.669277
490831,1,5,1160.7717,0
490842,1,12,605.5521232,0
490862,1,2,194.4687774,194.4687774
490864,1,24,287.00816,287.00816
490875,1,9,361.759834,361.759834
490881,1,5,1131.489749,0
490885,1,1,198.9033522,198.9033522
490891,1,5,3769.843927,0
490898,1,5,1135.567193,0
490902,1,5,2998.155796,0
490906,1,82,4820.933813,0
490909,1,8,325.5134196,325.5134196
490910,2,66,12106.68188,0
490911,1,17,4413.333809,0
490912,1,17,4413.333809,0
490913,1,12,852.2215281,852.2215281
490919,1,2,1053.087509,0
490920,1,5,4851.984417,0
490926,1,2,629.2499481,0
490931,1,23,3305.972115,0
490937,1,5,5109.657789,0
490956,2,30,602.132733,602.132733
490961,1,4,5735.904437,0
490967,1,5,6576.394262,0
490980,1,11,218.3744427,218.3744427
490981,1,5,6340.096489,0
490984,1,52,4832.592103,0
491003,1,1,230.7474114,230.7474114
491014,1,5,11969.56745,0
491026,1,11,2299.789128,0
491031,1,38,1464.325199,1464.325199
491043,1,11,2299.789128,0
491054,1,54,3556.826858,0
491061,1,54,3556.826858,0
491062,1,27,288.1990868,288.1990868
491071,2,9,664.2827561,664.2827561
491081,1,2,143.0662226,143.0662226
491101,1,82,4820.933813,0
491102,1,82,4820.933813,0
491105,1,4,373.4662791,373.4662791
491111,1,82,4820.933813,0
491124,3,23,819.1348313,819.1348313
491136,1,15,4297.788611,0
491157,3,22,1273.548131,852.0639036
491160,1,5,217.0946158,217.0946158
491181,2,161,944.6176422,944.6176422
491185,1,9,429.3490891,429.3490891
491189,1,2,371.2289437,371.2289437
491193,1,3,362.0303086,362.0303086
491230,2,28,580.839256,580.839256
491236,1,34,237.8631942,237.8631942
491243,2,55,1136.44343,1136.44343
491270,1,8,328.235808,328.235808
491309,1,7,377.9085693,377.9085693
491322,1,14,285.5990805,285.5990805
491324,1,5,359.6128864,359.6128864
491340,1,4,124.7720235,124.7720235
491358,1,11,637.5916389,637.5916389
491370,1,4,179.3887589,179.3887589
491387,1,3,197.5608584,197.5608584
491391,1,11,359.3466051,359.3466051
491399,1,42,3162.869961,0
491400,1,42,3162.869961,0
491403,1,2,265.8965935,265.8965935
491404,1,8,230.8961651,230.8961651
491411,1,1,712.852737,712.852737
491419,1,33,3008.709207,0
491430,1,18,352.0728884,352.0728884
491434,1,62,319.2692658,319.2692658
491440,1,20,5369.318214,0
491448,1,6,120.6124638,120.6124638
491463,1,2,284.672483,284.672483
491475,1,56,2799.919408,0
491476,1,12,806.0394704,806.0394704
491479,1,30,231.3712276,231.3712276
491487,1,20,5369.318214,0
491502,1,5,192.1216988,192.1216988
491519,5,190,3501.322178,3501.322178
491541,1,22,2442.078366,0
491542,1,56,2799.919408,0
491543,1,22,2442.078366,0
491552,1,24,1936.091312,0
491555,1,24,1936.091312,0
491557,1,24,1936.091312,0
491567,1,20,8156.027003,0
491571,1,78,4737.030084,0
491583,1,12,2183.497919,0
491615,1,12,5248.367967,0
491626,1,23,3305.972115,0
491629,1,4,296.7782682,296.7782682
491634,1,11,5039.801765,0
491638,1,33,3008.709207,0
491645,1,17,9699.205342,0
491646,2,132,803.2662938,803.2662938
491662,1,17,9699.205342,0
491665,1,3,268.9166109,268.9166109
491667,1,33,988.9953209,988.9953209
491693,2,21,10505.70426,0
491727,2,49,307.6560148,307.6560148
491775,1,12,1624.952844,1624.952844
491787,1,9,242.3274477,242.3274477
491796,2,17,812.3686744,812.3686744
491849,1,2,336.2094488,336.2094488
491861,1,19,260.0674767,260.0674767
491863,1,83,1094.9102,1094.9102
491875,1,11,202.6637039,202.6637039
491909,1,1,198.4343171,198.4343171
491915,1,4,124.7720235,124.7720235
491937,1,132,419.214046,419.214046
491971,2,209,1640.801148,1640.801148
491992,1,19,222.7706302,222.7706302
491998,2,77,13604.79344,13604.79344
492052,1,21,263.8851895,263.8851895
492076,1,32,372.6706109,372.6706109
492086,1,16,470.0091611,0
492092,1,19,325.2524758,325.2524758
492097,2,8,363.4930713,363.4930713
492105,1,14,357.4954358,357.4954358
492106,1,10,358.2860636,358.2860636
492138,1,7,327.5911549,327.5911549
492161,1,1,708.7807878,708.7807878
492165,3,11,575.7208328,575.7208328
492197,1,1,174.9787279,174.9787279
492216,1,8,441.5032497,441.5032497
492253,1,7,141.8851613,141.8851613
492255,1,46,349.6230671,349.6230671
492268,1,9,358.4736481,358.4736481
492278,1,4,197.6837149,197.6837149
492305,1,5,183.1057396,183.1057396
492315,1,45,361.0193252,0
492347,1,2,240.0531002,240.0531002
492353,1,2,268.8550254,268.8550254
492361,1,21,124.0427619,124.0427619
492391,1,3,124.9622249,124.9622249
492454,5,45,1801.205428,1801.205428
492456,4,52,1461.572761,1461.572761
492477,1,5,352.5810523,352.5810523
492484,1,10,117.2674602,117.2674602
492513,1,32,888.4615937,888.4615937
492518,1,7,162.6888707,162.6888707
492551,1,53,372.9605141,372.9605141
492552,1,9,331.7780951,331.7780951
492568,1,3,114.5276622,114.5276622
492611,4,10,1778.366263,1168.707842
492618,1,23,250.8321241,250.8321241
492624,1,52,343.4483441,343.4483441
492626,1,1,312.1887335,312.1887335
492628,1,8,287.4814671,287.4814671
492649,1,6,354.1158689,354.1158689
492652,1,12,140.8413893,140.8413893
492659,3,21,873.6979657,873.6979657
492660,1,30,240.3309563,240.3309563
492689,1,19,279.8231062,279.8231062
492696,1,2,395.9094961,395.9094961
492706,1,14,513.0922551,513.0922551
492718,1,6,195.2983417,195.2983417
492766,1,2,285.9108132,285.9108132
492803,2,35,667.5452355,667.5452355
492818,1,19,1412.751896,1412.751896
492819,3,43,1026.82548,1026.82548
492826,1,25,340.1345564,340.1345564
492838,1,22,150.7647355,150.7647355
492843,1,3,3257.387813,0
492846,1,5,333.2783583,333.2783583
492858,10,65,8791.276787,8378.513167
492895,1,8,502.8301413,502.8301413
492897,1,10,2909.71467,0
492904,1,32,2557.389281,2557.389281
492924,2,35,667.5452355,667.5452355
492940,1,18,247.2143039,247.2143039
492944,1,2,197.4417579,197.4417579
492946,1,5,436.3304938,436.3304938
492975,1,2,183.6038863,183.6038863
492981,1,2,311.8060711,311.8060711
492982,1,3,224.4761123,224.4761123
492996,1,25,663.4018652,663.4018652
493011,1,17,275.7380405,275.7380405
493066,1,10,329.3168357,329.3168357
493080,1,15,154.8335386,154.8335386
493106,1,4,306.226464,306.226464
493108,2,9,361.720726,361.720726
493131,1,89,2900.738977,0
493138,3,18,3741.863023,3741.863023
493142,1,13,384.6930416,384.6930416
493196,1,26,584.4324081,584.4324081
493214,3,27,3155.259662,3155.259662
493219,1,17,576.6323391,576.6323391
493241,1,5,498.4891406,498.4891406
493262,1,62,7154.168415,7154.168415
493283,1,15,320.282498,320.282498
493289,2,2,537.6952425,537.6952425
493290,1,49,439.0105095,0
493300,1,20,168.2697674,168.2697674
493306,1,24,550.7241268,0
493358,2,27,1024.773963,1024.773963
493389,1,2,235.1564044,235.1564044
493390,1,6,131.643199,131.643199
493392,1,8,1216.032476,1216.032476
493456,2,2,337.896493,337.896493
493472,1,203,7868.013137,7868.013137
493532,1,1,123.0308379,123.0308379
493574,2,41,1729.569528,1729.569528
493592,1,24,406.2287643,406.2287643
493605,1,12,529.5622422,0
493709,1,13,216.8064658,216.8064658
493715,1,12,1598.229105,1598.229105
493735,1,14,246.5487645,246.5487645
493738,1,15,273.7471454,273.7471454
493771,1,5,194.341881,194.341881
493779,1,13,123.2152561,123.2152561
493783,1,9,241.7983098,241.7983098
493790,1,1,193.0834583,193.0834583
493799,1,1,3992.831415,3992.831415
493863,2,42,533.149666,533.149666
493874,1,20,7133.699006,0
493904,1,15,170.9938105,170.9938105
493911,1,7,204.5007582,204.5007582
493912,1,15,260.7575718,260.7575718
493941,1,1,247.1182052,247.1182052
493943,1,8,704.2669599,352.13348
493950,1,37,100.1921653,100.1921653
494013,1,8,362.3012556,362.3012556
494020,1,19,388.479,388.479
494036,1,4,196.5908559,196.5908559
494037,1,6,326.5232703,326.5232703
494055,3,164,5326.032084,5326.032084
494078,1,3,1189.422616,1189.422616
494105,1,31,291.6611241,291.6611241
494151,1,8,200.8646996,200.8646996
494153,1,9,335.5277127,335.5277127
494157,2,14,517.2683478,517.2683478
494165,1,26,584.4324081,584.4324081
494167,2,5,551.6254685,551.6254685
494256,1,15,596.2201598,596.2201598
494271,1,6,219.5972123,219.5972123
494275,1,8,126.3215606,126.3215606
494311,1,8,302.9390763,302.9390763
494318,1,80,3741.4219,3741.4219
494328,1,7,204.6135162,204.6135162
494338,1,25,235.6523705,235.6523705
494347,1,3,276.3842256,276.3842256
494361,1,3,181.3058506,181.3058506
494393,1,6,200.7278553,200.7278553
494401,1,38,353.6025335,353.6025335
494407,3,19,661.2077796,661.2077796
494411,2,36,590.7896526,590.7896526
494419,3,11,1328.031667,1328.031667
494422,4,38,5118.315503,5118.315503
494424,1,1,364.7612488,364.7612488
494438,1,3,770.5290727,770.5290727
494449,1,3,677.865238,677.865238
494457,1,3,677.865238,677.865238
494466,1,3,677.865238,677.865238
494472,1,97,3429.265788,3429.265788
494495,2,57,1799.794963,1799.794963
494498,1,4,208.1452562,208.1452562
494517,3,10,750.9225585,750.9225585
494527,1,4,175.4228279,175.4228279
494545,1,8,1184.262424,1184.262424
494556,1,14,1135.167361,1135.167361
494565,1,14,175.5649217,175.5649217
494577,3,54,5049.095582,1279.607676
494607,1,21,1943.664924,1943.664924
494622,1,5,179.9561133,179.9561133
494628,1,8,123.071764,123.071764
494629,1,6,192.0286379,192.0286379
494630,1,4,1871.270783,1871.270783
494638,1,8,281.1413278,281.1413278
494641,5,711,11025.94428,11025.94428
494652,2,26,865.9586135,865.9586135
494661,4,53,1290.072413,1072.427005
494706,1,1,178.240278,178.240278
494707,1,33,108.4464864,108.4464864
494722,1,15,496.6553347,496.6553347
494729,1,51,542.9920996,0
494744,1,22,243.3938746,243.3938746
494751,1,114,4449.325544,4449.325544
494797,1,3,156.0160395,156.0160395
494832,1,1,130.1413378,130.1413378
494849,2,26,1068.531351,1068.531351
494854,2,2,385.0848375,385.0848375
494855,2,76,883.5796618,185.0764459
494863,1,1,1169.090217,1169.090217
494870,1,1,148.5675336,148.5675336
494922,5,40,1707.862624,1707.862624
494923,1,15,377.3731274,377.3731274
494930,1,2,256.0137746,256.0137746
494961,2,17,334.2591835,334.2591835
494968,1,5,150.6333883,150.6333883
494991,1,8,190.8047428,190.8047428
495011,1,10,222.7505865,222.7505865
495013,1,16,184.9478804,184.9478804
495050,1,7,259.8303045,259.8303045
495051,1,4,250.6511358,0
495061,5,145,5777.864819,5777.864819
495071,2,12,578.5605606,578.5605606
495084,1,34,307.1571889,0
495120,1,18,867.316337,867.316337
495125,1,25,890.4790854,890.4790854
495129,3,35,1114.024186,1114.024186
495138,1,7,187.706049,187.706049
495140,1,20,360.4145006,360.4145006
495148,1,10,865.0145135,865.0145135
495168,1,6,278.9358737,278.9358737
495189,1,46,1193.104053,1193.104053
495233,1,12,2226.78417,2226.78417
495235,1,6,217.2165405,217.2165405
495238,1,2,347.8342534,347.8342534
495247,1,4,452.4842071,452.4842071
495251,1,27,4455.732285,4455.732285
495292,1,9,134.1872191,134.1872191
495296,1,1,126.5832465,126.5832465
495334,1,22,209.5703136,209.5703136
495344,1,26,271.8954695,271.8954695
495412,1,2,245.6439976,245.6439976
495446,1,305,7243.528964,7243.528964
495488,1,4,195.4909542,195.4909542
495495,1,9,120.2039703,120.2039703
495498,1,2,343.927909,343.927909
495516,1,13,269.3198922,269.3198922
495522,1,15,202.1756654,202.1756654
495532,1,10,358.022068,358.022068
495540,1,15,19330.16596,0
495564,1,25,424.9686235,424.9686235
495568,1,6,228.6471625,228.6471625
495621,1,11,285.8956917,285.8956917
495668,1,1,199.9790817,199.9790817
495714,2,19,1479.934698,1479.934698
495753,1,9,279.7630395,0
495766,1,30,672.702009,672.702009
495790,1,13,247.3255198,247.3255198
495805,1,9,267.7023515,267.7023515
495818,1,4,809.2967344,809.2967344
495882,2,98,4030.632437,4030.632437
495895,1,1,190.562143,190.562143
495937,2,14,974.2788576,974.2788576
496005,2,92,688.0303661,688.0303661
496018,1,2,188.0575951,188.0575951
496041,1,17,289.3930597,289.3930597
496053,1,25,282.95971,282.95971
496085,1,3,220.3083339,220.3083339
496090,2,23,445.3383866,445.3383866
496099,3,12,1481.716731,1481.716731
496170,2,26,673.1020516,673.1020516
496212,1,7,628.6197606,628.6197606
496216,1,11,181.467771,181.467771
496220,2,11,435.2475822,435.2475822
496251,3,45,1893.403767,1893.403767
496280,1,10,203.4362027,203.4362027
496291,1,28,587.4128485,587.4128485
496304,2,40,720.1810188,720.1810188
496360,4,297,13449.82259,13449.82259
496386,1,1,259.0710486,259.0710486
496420,1,44,915.8066743,915.8066743
496497,1,10,237.4750256,237.4750256
496508,2,9,1656.432584,1147.331357
496516,4,523,43652.90057,779.2843209
496540,2,7,510.1903553,510.1903553
496556,1,1,288.5929679,288.5929679
496586,4,14,818.2260816,818.2260816
496590,1,10,190.8655054,190.8655054
496600,1,1,233.6387475,233.6387475
496669,1,17,469.8903341,469.8903341
496671,1,13,327.6808255,327.6808255
496702,1,6,223.0665255,223.0665255
496739,1,5,300.9890097,300.9890097
496742,2,25,1503.355452,1503.355452
496758,1,1,178.1367202,178.1367202
496790,1,8,160.1828616,160.1828616
496792,1,26,584.4324081,584.4324081
496817,1,18,537.5257,0
496819,1,28,289.2326275,289.2326275
496839,5,18,2528.33299,2528.33299
496881,1,9,123.8139071,123.8139071
496883,1,6,345.8619031,345.8619031
496907,3,194,5079.966881,5079.966881
496910,1,8,202.314825,202.314825
496921,1,6,89.23205903,89.23205903
496970,1,4,181.6841905,181.6841905
497028,1,3,191.2310315,191.2310315
497091,1,16,362.989391,362.989391
497167,1,8,233.0948066,233.0948066
497173,1,2,171.2768725,171.2768725
497214,1,8,6328.376106,0
497276,1,4,197.6837149,197.6837149
497305,1,75,4127.501565,4127.501565
497348,1,33,108.4464864,108.4464864
497381,2,5,344.2581578,344.2581578
497393,1,79,1851.088689,1851.088689
497591,1,4,396.9884901,396.9884901
497620,2,6,765.9804313,765.9804313
497690,1,3,248.5868606,248.5868606
497725,1,11,195.98328,0
497741,1,20,342.4272936,342.4272936
497749,1,1,114.4412023,114.4412023
497828,1,84,669.3553821,669.3553821
497839,3,23,1601.369894,1152.220164
497997,1,1,256.1845925,256.1845925
498067,1,38,691.0876859,691.0876859
498074,1,3,125.7588804,125.7588804
498091,2,50,343.5164254,343.5164254
498199,1,1,2055.204735,0
498217,1,15,168.4110872,168.4110872
498245,1,5,237.3564912,237.3564912
498251,1,1,272.9113386,272.9113386
498260,1,58,823.1050935,823.1050935
498273,1,10,3525.446937,1762.723468
498283,1,1,115.541857,115.541857
498313,1,41,238.1684297,238.1684297
498348,1,2,248.6132231,248.6132231
498349,1,7,385.9454343,385.9454343
498364,1,39,448.5549462,448.5549462
498366,1,88,1195.598433,1195.598433
498368,1,14,330.375197,330.375197
498375,1,6,325.4634732,325.4634732
498384,1,5,138.5822693,138.5822693
498391,1,13,425.4078536,425.4078536
498417,1,4,272.7344232,272.7344232
498462,1,33,185.1236458,0
498463,1,2,122.8266825,122.8266825
498471,2,12,568.1513948,568.1513948
498474,1,29,327.0421665,327.0421665
498478,1,9,331.8454931,331.8454931
498519,1,24,189.5592862,189.5592862
498601,1,4,187.1235327,187.1235327
498632,2,6,676.1576744,676.1576744
498688,1,64,3606.012666,3606.012666
498770,2,18,597.7084731,597.7084731
498794,3,10,775.1649443,775.1649443
498806,1,9,214.5542368,214.5542368
498834,1,12,186.798417,186.798417
498839,1,4,302.6489011,302.6489011
498851,1,3,185.2307763,185.2307763
498903,1,12,192.6409134,192.6409134
498908,1,12,238.7816515,238.7816515
498916,1,5,350.8099211,350.8099211
498921,1,3,209.1178407,209.1178407
498931,1,19,229.3911343,229.3911343
498936,1,12,346.8384548,346.8384548
498940,1,5,277.3262026,277.3262026
498954,1,10,194.9783028,194.9783028
498967,1,11,345.3760282,345.3760282
498968,1,11,237.6602104,237.6602104
498980,2,32,721.4328813,721.4328813
498981,1,4,336.6657385,336.6657385
499002,1,12,218.0421458,218.0421458
499013,1,2,325.0417973,325.0417973
499050,1,24,785.6325492,785.6325492
499059,2,12,474.1078808,474.1078808
499068,1,12,640.2373381,640.2373381
499142,4,17,2049.821198,2049.821198
499146,1,51,543.7206326,543.7206326
499198,1,2,462.836006,462.836006
499213,1,20,144.9853665,144.9853665
499223,1,1,268.3065281,268.3065281
499255,2,7,368.5424424,368.5424424
499257,2,10,1512.340276,1512.340276
499304,1,11,174.4937085,174.4937085
499313,1,9,128.9510118,128.9510118
499354,2,3,482.1191802,482.1191802
499382,1,37,185.0764459,185.0764459
499400,1,5,318.5250641,318.5250641
499443,1,16,388.7984291,388.7984291
499448,1,20,783.9860956,783.9860956
499458,1,6,349.8071289,349.8071289
499471,1,12,352.3267566,352.3267566
499490,1,11,247.5483021,247.5483021
499494,1,7,361.2202965,361.2202965
499497,1,16,573.0687737,573.0687737
499514,1,4,349.0594113,349.0594113
499551,1,2,160.7913441,160.7913441
499552,1,12,217.2150261,217.2150261
499585,1,4,233.781194,233.781194
499587,1,1,249.3475691,249.3475691
499594,1,7,257.6478707,257.6478707
499608,1,11,233.878813,233.878813
499621,1,4,205.1457584,205.1457584
499629,1,8,292.481242,292.481242
499642,1,8,304.5566715,304.5566715
499657,2,28,476.2039386,476.2039386
499698,1,8,197.5734296,197.5734296
499704,1,10,3658.659567,0
499705,1,10,3658.659567,0
499711,1,3,232.7136247,232.7136247
499715,1,9,298.7897687,298.7897687
499716,1,2,354.8891417,354.8891417
499719,1,10,3658.659567,0
499726,1,13,381.9095102,381.9095102
499740,1,21,227.0847534,227.0847534
499745,1,12,373.2509441,373.2509441
499765,1,5,228.0928662,228.0928662
499771,1,5,379.0353905,379.0353905
499772,1,13,181.3716514,181.3716514
499776,1,7,353.090931,353.090931
499787,1,3,398.3364996,398.3364996
499819,1,2,177.7036527,177.7036527
499832,1,16,241.9922059,241.9922059
499860,1,7,358.8440639,358.8440639
499863,1,2,255.9204953,255.9204953
499874,1,2,2279.573182,0
499908,1,2,243.4155853,243.4155853
499942,1,14,259.4436638,259.4436638
499988,1,8,521.8486627,521.8486627
500034,1,5,181.1442669,181.1442669
500108,1,5,334.8491933,334.8491933
500117,1,1,28177.33404,0
500118,1,3,121.9577421,121.9577421
500119,1,2,196.3307577,196.3307577
500145,2,31,528.7593656,528.7593656
500149,1,6,233.6836701,233.6836701
500166,1,5,274.8806752,274.8806752
500171,1,10,347.0835992,347.0835992
500175,1,1,232.2492909,232.2492909
500189,1,5,47388.43837,0
500190,1,9,380.0797573,380.0797573
500191,1,15,347.3291483,347.3291483
500226,1,2,115.4007228,115.4007228
500237,1,2,242.1010072,242.1010072
500239,1,12,341.3094608,341.3094608
500243,1,3,321.3032652,321.3032652
500251,1,11,332.8326996,332.8326996
500259,1,1,222.4278036,222.4278036
500280,1,6,303.6555268,303.6555268
500283,1,14,349.3082359,349.3082359
500286,1,71,278.4947132,278.4947132
500298,1,11,371.8040467,371.8040467
500301,1,5,206.6984226,206.6984226
500350,1,15,343.2091462,343.2091462
500351,1,5,340.8383641,340.8383641
500403,1,1,240.5393056,240.5393056
500412,1,18,275.5593218,275.5593218
500431,1,1,244.926498,244.926498
500438,1,6,334.1738671,334.1738671
500488,1,15,356.1867265,356.1867265
500490,1,3,194.7046226,194.7046226
500626,1,2,365.8671451,365.8671451
500627,1,4,166.3968495,166.3968495
500639,5,73,2632.75792,2167.405054
500683,1,19,2312.317527,2312.317527
500688,1,21,137.9911467,137.9911467
500707,1,3,193.8992606,193.8992606
500710,1,26,268.1338422,268.1338422
500753,1,7,212.8028101,212.8028101
500766,1,2,293.6384935,293.6384935
500768,1,7,335.3011833,335.3011833
500777,1,9,212.2559932,212.2559932
500785,1,3,567.6539192,567.6539192
500790,1,10,356.4475737,356.4475737
500802,1,6,337.5826679,337.5826679
500811,1,6,639.2154109,639.2154109
500823,1,2,375.2988305,375.2988305
500851,1,72,2015.100338,2015.100338
500867,1,8,326.338499,326.338499
500868,2,28,942.3784098,942.3784098
500877,1,1,3424.872106,0
500890,1,6,359.8796286,359.8796286
500908,1,7,249.4610378,249.4610378
500910,1,9,494.6838706,494.6838706
500937,1,1,294.5912635,294.5912635
500945,1,12,289.5657228,0
500956,1,6,321.7137016,321.7137016
500963,1,4,1392.64088,1392.64088
501005,1,7,367.2605722,367.2605722
501013,1,35,131.8078337,131.8078337
501022,1,2,343.6879314,343.6879314
501029,1,81,2224.662772,2224.662772
501049,1,26,584.4324081,584.4324081
501066,2,15,2981.476088,1680.95996
501087,1,5,344.6501939,344.6501939
501156,1,3,164.0220174,164.0220174
501212,1,10,421.0757598,421.0757598
501222,1,4,416.5125921,416.5125921
501227,1,5,199.5733988,199.5733988
501239,1,5,194.0254835,194.0254835
501243,1,7,264.2741776,264.2741776
501245,1,8,351.56643,351.56643
501247,1,5,377.6716427,377.6716427
501264,1,5,367.8214181,367.8214181
501268,1,5,251.0623509,251.0623509
501272,1,6,202.5938158,202.5938158
501276,1,5,662.6163072,662.6163072
501327,1,8,458.9803326,458.9803326
501331,1,7,303.2968079,303.2968079
501339,1,4,219.6311562,219.6311562
501356,1,10,213.6687698,213.6687698
501370,1,4,216.4797039,216.4797039
501385,1,6,58.5613864,58.5613864
501388,1,11,190.3806648,190.3806648
501391,1,57,828.9050034,828.9050034
501399,1,3,199.3040084,199.3040084
501406,1,3,335.0750105,335.0750105
501428,2,30,1396.18182,1396.18182
501463,4,118,872.2107282,872.2107282
501503,1,3,265.35597,265.35597
501516,1,17,271.5217075,0
501530,1,12,546.4750601,0
501561,1,16,289.863315,289.863315
501622,1,12,260.5156468,260.5156468
501663,1,3,943.1205312,943.1205312
501784,1,14,194.5988744,194.5988744
501823,1,16,480.3679709,480.3679709
501829,2,26,814.1042401,814.1042401
501866,1,6,2097.954976,0
501919,1,32,974.8539792,974.8539792
501935,1,21,541.6133632,0
501941,1,3,180.3848285,0
502048,1,31,635.6025291,635.6025291
502080,1,1,272.0671383,272.0671383
502094,1,46,11963.69182,0
502125,2,89,1414.126628,1414.126628
502216,1,46,137.4366732,137.4366732
502230,1,10,142.1711241,142.1711241
502294,1,9,206.6834258,206.6834258
502301,2,48,1975.720232,1975.720232
502311,1,58,4648.037155,4648.037155
502318,1,7,179.1220491,179.1220491
502347,1,35,1876.273869,1876.273869
502369,1,26,8477.858685,0
502378,2,89,891.8952092,891.8952092
502456,1,4,362.5726762,362.5726762
502531,1,3,308.7686153,308.7686153
502654,1,3,213.9413985,213.9413985
502670,1,2,183.5483806,183.5483806
502695,1,9,1872.883856,0
502696,1,1,154.3400124,154.3400124
502770,1,1,181.41376,181.41376
502773,1,34,206.1824905,206.1824905
502797,1,2,215.0233767,215.0233767
502820,1,1,119.6259731,119.6259731
502861,1,40,2264.108395,2264.108395
502883,1,5,496.5627007,248.2813503
502887,1,4,189.5390694,189.5390694
502985,1,5,644.3134784,644.3134784
503021,1,40,2695.155406,2695.155406
503044,1,5,391.1093866,391.1093866
503088,1,12,831.7680506,831.7680506
503099,1,5,496.5627007,248.2813503
503132,2,152,1000.86832,1000.86832
503151,1,28,264.1057088,264.1057088
503178,1,11,205.506148,205.506148
503185,1,21,222.0377869,222.0377869
503195,3,20,585.8906206,585.8906206
503331,1,20,172.8205476,172.8205476
503357,1,2,193.0210357,193.0210357
503358,1,2,313.0616387,313.0616387
503378,1,2,215.7682177,215.7682177
503392,1,19,4842.782337,0
503417,2,53,647.9356621,647.9356621
503442,1,11,187.3042604,187.3042604
503448,1,5,278.478431,278.478431
503492,1,12,248.633531,248.633531
503539,1,17,241.27186,241.27186
503554,1,8,286.2706069,286.2706069
503555,1,42,268.6431521,268.6431521
503568,1,5,278.629436,278.629436
503599,1,2,172.5093954,0
503633,1,106,98.7934706,98.7934706
503637,1,5,305.9193043,305.9193043
503672,1,2,231.1925925,231.1925925
503704,3,3,606.529138,606.529138
503708,1,106,98.7934706,98.7934706
503731,1,29,172.2111069,172.2111069
503797,1,9,135.6328758,135.6328758
503830,1,18,672.7787105,672.7787105
503915,1,7,127.9108975,127.9108975
503932,2,33,793.3299182,793.3299182
503935,2,20,1292.382294,868.6501465
504060,3,27,1114.037418,1114.037418
504070,2,32,440.6109966,440.6109966
504081,1,19,243.2812483,243.2812483
504085,1,2,250.6219408,250.6219408
504099,1,2,206.7426062,206.7426062
504161,1,72,2015.100338,2015.100338
504229,1,72,2015.100338,2015.100338
504230,1,1,342.8105715,342.8105715
504246,1,1,318.126107,318.126107
504272,1,15,231.2656745,231.2656745
504295,2,28,412.8049618,412.8049618
504298,2,4,1118.971106,1118.971106
504314,2,4,1118.971106,1118.971106
504326,1,6,2097.954976,0
504335,1,19,284.3416262,284.3416262
504439,1,36,821.1032396,821.1032396
504455,1,1,180.8221053,180.8221053
504463,1,26,584.4324081,584.4324081
504468,1,5,537.1422673,537.1422673
504469,1,1,288.4335683,288.4335683
504496,1,3,274.4876217,274.4876217
504497,2,16,950.3995442,598.2660643
504503,2,66,1855.492127,1855.492127
504555,2,12,544.4897144,544.4897144
504561,2,37,1253.24119,1253.24119
504599,1,7,841.1300967,841.1300967
504628,1,13,187.1815945,187.1815945
504671,2,16,339.2075762,339.2075762
504746,1,132,301.3864991,301.3864991
504755,1,5,157.0743543,157.0743543
504780,2,8,390.4371862,390.4371862
504814,1,8,242.0096411,242.0096411
504816,1,72,2015.100338,2015.100338
504841,4,99,2038.192349,2038.192349
504853,1,30,343.1457154,343.1457154
504872,2,18,520.5754396,520.5754396
504893,1,17,267.0252632,267.0252632
504900,1,47,503.2406704,503.2406704
504932,1,47,503.2406704,503.2406704
504943,1,12,187.4725353,187.4725353
504989,1,40,577.674221,577.674221
505049,2,22,3160.263028,3160.263028
505059,2,25,1000.038751,1000.038751
505065,1,31,1533.078302,1533.078302
505072,3,39,1421.165965,1421.165965
505079,3,62,653.5016513,653.5016513
505104,5,115,3421.091791,3421.091791
505145,1,2,281.4695568,281.4695568
505165,1,54,932.0128475,932.0128475
505168,2,72,2246.846503,2246.846503
505175,2,70,692.9254027,692.9254027
505196,4,407,17083.98206,17083.98206
505258,1,12,206.1889476,0
505275,1,321,4787.659086,4787.659086
505294,1,47,1415.169018,1415.169018
505307,1,22,758.7941415,0
505339,1,3,374.0102236,374.0102236
505369,1,3,285.5343288,285.5343288
505382,1,8,173.1521812,173.1521812
505407,1,18,1746.995542,1746.995542
505410,1,5,769.5220738,769.5220738
505494,1,11,211.8674119,211.8674119
505503,1,13,294.4716685,294.4716685
505505,1,6,195.2342359,195.2342359
505521,4,66,1353.51633,1353.51633
505543,1,12,202.523984,202.523984
505560,1,5,171.4528925,171.4528925
505578,1,26,584.4324081,584.4324081
505601,1,3,187.2861912,0
505641,1,5,392.0462445,392.0462445
505673,1,2,376.3015879,376.3015879
505685,1,2,205.940571,205.940571
505708,1,83,1147.470924,1147.470924
505734,1,22,899.6186128,899.6186128
505737,1,7,841.1300967,841.1300967
505747,9,497,24467.15774,24161.311
505749,2,84,3644.658192,3644.658192
